"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","status","effect_interpretation"
"SE",450,"proximity_pressure",-2.64536624122435,0.000000000000000000000000000000000000000000000000000000000000000000000000000098679916445664,0.396546851781873,0.395660723810921,747.724343068415,683,-2.89089785424061,-2.39983462820808,"OK","more nearby plots are associated with lower DGR"
"SE",460,"proximity_pressure",-2.62645385093144,0.000000000000000000000000000000000000000000000000000000000000000000000000000165180624116979,0.39563519642656,0.394747729754646,748.755393691569,683,-2.87069508224142,-2.38221261962147,"OK","more nearby plots are associated with lower DGR"
"SE",470,"proximity_pressure",-2.61259333612804,0.0000000000000000000000000000000000000000000000000000000000000000000000000001980715580814,0.395313519403184,0.394425580371471,749.118828088481,683,-2.85570914210422,-2.36947753015187,"OK","more nearby plots are associated with lower DGR"
"SE",480,"proximity_pressure",-2.59591767229162,0.00000000000000000000000000000000000000000000000000000000000000000000000000034019246049657,0.394354358202469,0.393465010710843,750.20135283538,683,-2.83796705266321,-2.35386829192004,"OK","more nearby plots are associated with lower DGR"
"SE",490,"proximity_pressure",-2.57974370265614,0.000000000000000000000000000000000000000000000000000000000000000000000000000545604194401483,0.393515433758789,0.392624854366364,751.14677187159,683,-2.82070796519579,-2.33877944011649,"OK","more nearby plots are associated with lower DGR"
"SE",500,"proximity_pressure",-2.56972741547897,0.000000000000000000000000000000000000000000000000000000000000000000000000000700366792064168,0.393071495359561,0.392180264075214,751.646535632962,683,-2.8099794832618,-2.32947534769613,"OK","more nearby plots are associated with lower DGR"
"SW",10,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SW",20,"has_neighbour",-0.226675296216496,0.00000815291220221439,0.0288220819969538,0.0273959763904882,1072.72393672574,683,-0.325675936005177,-0.127674656427815,"OK","more nearby plots are associated with lower DGR"
"SW",30,"has_neighbour",-0.233280592375046,0.00000593137002426215,0.0296901865387437,0.0282653556819724,1072.11315208677,683,-0.333620672301118,-0.132940512448974,"OK","more nearby plots are associated with lower DGR"
"SW",40,"has_neighbour",-0.249635467103014,0.00000163033227723077,0.0332164662493174,0.0317968134831637,1069.62648647904,683,-0.350966222662605,-0.148304711543422,"OK","more nearby plots are associated with lower DGR"
"SW",50,"has_neighbour",-0.260694234987545,0.00000259358560427178,0.031948578409684,0.0305270638405353,1070.52161969548,683,-0.368663950225699,-0.15272451974939,"OK","more nearby plots are associated with lower DGR"
"SW",60,"has_neighbour",-0.206617087934407,0.00171197463901592,0.0143490405136033,0.012901682276472,1082.82729088397,683,-0.33546086992508,-0.077773305943734,"OK","more nearby plots are associated with lower DGR"
"SW",70,"has_neighbour",-0.20453315509068,0.0041331647978811,0.0120130172864986,0.0105622287656271,1084.44410679034,683,-0.344092962811773,-0.0649733473695866,"OK","more nearby plots are associated with lower DGR"
"SW",80,"has_neighbour",-0.19771168667323,0.0105408300499074,0.00956618470165305,0.00811180318139115,1086.1335224184,683,-0.349075748816304,-0.0463476245301556,"OK","more nearby plots are associated with lower DGR"
"SW",90,"has_neighbour",-0.158800041199384,0.0479335352490603,0.0057326781657393,0.00427266741414711,1088.77199344172,683,-0.316151399998636,-0.00144868240013274,"OK","more nearby plots are associated with lower DGR"
"SW",100,"has_neighbour",-0.154255302329435,0.0710283774236966,0.00477781026650947,0.0033163973594118,1089.42761371161,683,-0.321762225465445,0.0132516208065745,"OK","more nearby plots are associated with lower DGR"
"SW",110,"has_neighbour",-0.0682742034644701,0.457798589339031,0.00080976955101094,-0.00065747014127826,1092.14538196984,683,-0.248720135093504,0.112171728164564,"OK","more nearby plots are associated with lower DGR"
"SW",120,"has_neighbour",-0.0582114354959353,0.561566774770058,0.000495099435432242,-0.000972602327511396,1092.36044197312,683,-0.255000808446281,0.13857793745441,"OK","more nearby plots are associated with lower DGR"
"SW",130,"has_neighbour",-0.0450650856869825,0.663696476991642,0.000277792880131793,-0.00119022798201196,1092.50891972963,683,-0.24847232241278,0.158342151038815,"OK","more nearby plots are associated with lower DGR"
"SW",140,"has_neighbour",-0.00634449092174472,0.955589710412527,0.00000455729045639356,-0.00146386479869132,1092.69556598834,683,-0.229953615107248,0.217264633263758,"OK","more nearby plots are associated with lower DGR"
"SW",150,"has_neighbour",-0.0167368239931691,0.885667725514352,0.0000303816681145629,-0.00143800249977377,1092.67792763027,683,-0.245195538323646,0.211721890337308,"OK","more nearby plots are associated with lower DGR"
"SW",160,"has_neighbour",0.0836971309382138,0.492246534606167,0.000692797071087475,-0.000774614386957806,1092.22533424052,683,-0.155471458873837,0.322865720750265,"OK","more nearby plots are associated with higher DGR"
"SW",170,"has_neighbour",0.0836971309382138,0.492246534606167,0.000692797071087475,-0.000774614386957806,1092.22533424052,683,-0.155471458873837,0.322865720750265,"OK","more nearby plots are associated with higher DGR"
"SW",180,"has_neighbour",0.0836971309382138,0.492246534606167,0.000692797071087475,-0.000774614386957806,1092.22533424052,683,-0.155471458873837,0.322865720750265,"OK","more nearby plots are associated with higher DGR"
"SW",190,"has_neighbour",0.0796739649733364,0.523706708151146,0.000597304680462946,-0.000870247001357294,1092.29059764158,683,-0.16553470066051,0.324882630607183,"OK","more nearby plots are associated with higher DGR"
"SW",200,"has_neighbour",0.0796739649733364,0.523706708151146,0.000597304680462946,-0.000870247001357294,1092.29059764158,683,-0.16553470066051,0.324882630607183,"OK","more nearby plots are associated with higher DGR"
"SW",210,"has_neighbour",0.0669561341657169,0.611728759466501,0.000378569192963317,-0.00108930368634219,1092.44006691172,683,-0.191914388102805,0.325826656434239,"OK","more nearby plots are associated with higher DGR"
"SW",220,"has_neighbour",0.0669561341657169,0.611728759466501,0.000378569192963317,-0.00108930368634219,1092.44006691172,683,-0.191914388102805,0.325826656434239,"OK","more nearby plots are associated with higher DGR"
"SW",230,"has_neighbour",0.0669561341657169,0.611728759466501,0.000378569192963317,-0.00108930368634219,1092.44006691172,683,-0.191914388102805,0.325826656434239,"OK","more nearby plots are associated with higher DGR"
"SW",240,"has_neighbour",0.0407513708054834,0.764233506403744,0.000132181792773148,-0.00133605288888217,1092.60839249313,683,-0.225919011105705,0.307421752716671,"OK","more nearby plots are associated with higher DGR"
"SW",250,"has_neighbour",0.0407513708054834,0.764233506403744,0.000132181792773148,-0.00133605288888217,1092.60839249313,683,-0.225919011105705,0.307421752716671,"OK","more nearby plots are associated with higher DGR"
"SW",260,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",270,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",280,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",290,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",300,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",310,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",320,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",330,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",340,"has_neighbour",-0.0377158634435331,0.787952564677179,0.000106305860593087,-0.00136196681802558,1092.62606786249,683,-0.312929183797556,0.23749745691049,"OK","more nearby plots are associated with lower DGR"
"SW",350,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",360,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",370,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",380,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",390,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",400,"has_neighbour",-0.0828110894709028,0.567985109681245,0.00047904082531499,-0.000988684518553828,1092.37141534863,683,-0.367417889239151,0.201795710297345,"OK","more nearby plots are associated with lower DGR"
"SW",410,"has_neighbour",-0.10643845114233,0.479057503942063,0.000735964090019644,-0.000731383980332678,1092.19583008939,683,-0.401530458767404,0.188653556482745,"OK","more nearby plots are associated with lower DGR"
"SW",420,"has_neighbour",-0.10643845114233,0.479057503942063,0.000735964090019644,-0.000731383980332678,1092.19583008939,683,-0.401530458767404,0.188653556482745,"OK","more nearby plots are associated with lower DGR"
"SW",430,"has_neighbour",-0.10643845114233,0.479057503942063,0.000735964090019644,-0.000731383980332678,1092.19583008939,683,-0.401530458767404,0.188653556482745,"OK","more nearby plots are associated with lower DGR"
"SW",440,"has_neighbour",-0.10643845114233,0.479057503942063,0.000735964090019644,-0.000731383980332678,1092.19583008939,683,-0.401530458767404,0.188653556482745,"OK","more nearby plots are associated with lower DGR"
"SW",450,"has_neighbour",-0.096328559344969,0.537967934182041,0.000557256667456304,-0.000910353822018761,1092.31796623383,683,-0.403268547769981,0.210611429080043,"OK","more nearby plots are associated with lower DGR"
"SW",460,"has_neighbour",-0.0701438643697242,0.667435776966776,0.000271258097723897,-0.00119677236028237,1092.51338421163,683,-0.390539436827899,0.250251708088451,"OK","more nearby plots are associated with lower DGR"
"SW",470,"has_neighbour",-0.0701438643697242,0.667435776966776,0.000271258097723897,-0.00119677236028237,1092.51338421163,683,-0.390539436827899,0.250251708088451,"OK","more nearby plots are associated with lower DGR"
"SW",480,"has_neighbour",-0.0501770057853791,0.769319307405397,0.000126376384132951,-0.00134186682235149,1092.6123580999,683,-0.385985300908158,0.2856312893374,"OK","more nearby plots are associated with lower DGR"
"SW",490,"has_neighbour",-0.0501770057853791,0.769319307405397,0.000126376384132951,-0.00134186682235149,1092.6123580999,683,-0.385985300908158,0.2856312893374,"OK","more nearby plots are associated with lower DGR"
"SW",500,"has_neighbour",-0.0501770057853791,0.769319307405397,0.000126376384132951,-0.00134186682235149,1092.6123580999,683,-0.385985300908158,0.2856312893374,"OK","more nearby plots are associated with lower DGR"
"SW",10,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SW",20,"n_neighbours",-0.226675296216496,0.00000815291220221439,0.0288220819969538,0.0273959763904882,1072.72393672574,683,-0.325675936005177,-0.127674656427815,"OK","more nearby plots are associated with lower DGR"
"SW",30,"n_neighbours",-0.210673025386223,0.00000298678920064638,0.0315631208570094,0.0301410402708964,1070.79352168616,683,-0.298474479209184,-0.122871571563263,"OK","more nearby plots are associated with lower DGR"
"SW",40,"n_neighbours",-0.146425064671279,0.000000012549573750505,0.0464960273282689,0.0450958746518052,1060.17989603462,683,-0.196315332845132,-0.096534796497426,"OK","more nearby plots are associated with lower DGR"
"SW",50,"n_neighbours",-0.109750460291612,0.0000000162940482950728,0.0457849450704442,0.0443837482203273,1060.68905823047,683,-0.14744819190167,-0.0720527286815534,"OK","more nearby plots are associated with lower DGR"
"SW",60,"n_neighbours",-0.0610229294031489,0.000042623186370863,0.0243149684438415,0.0228822444621144,1075.88632065934,683,-0.0901071950382622,-0.0319386637680357,"OK","more nearby plots are associated with lower DGR"
"SW",70,"n_neighbours",-0.0267906954864791,0.0148601559691453,0.00868064542910468,0.00722496355748803,1086.74391464343,683,-0.0483314968782409,-0.00524989409471729,"OK","more nearby plots are associated with lower DGR"
"SW",80,"n_neighbours",-0.0104164099902998,0.283609016436395,0.00168808661554199,0.000222136669309259,1091.544741219,683,-0.0294754452490097,0.00864262526841018,"OK","more nearby plots are associated with lower DGR"
"SW",90,"n_neighbours",0.00193987898618534,0.823665622931067,0.0000729649387490834,-0.00139535669863888,1092.64884175346,683,-0.0151464501166364,0.0190262080890071,"OK","more nearby plots are associated with higher DGR"
"SW",100,"n_neighbours",0.00663956243896027,0.395176300864635,0.00106182355926981,-0.000405046009659404,1091.9730678303,683,-0.00868293899706075,0.0219620638749813,"OK","more nearby plots are associated with higher DGR"
"SW",110,"n_neighbours",0.015102237670692,0.0303183472239579,0.00686996966073068,0.00541162894070246,1087.99029754682,683,0.00144024548237205,0.028764229859012,"OK","more nearby plots are associated with higher DGR"
"SW",120,"n_neighbours",0.0203446950695883,0.000591824697267884,0.0171928837277786,0.0157497014718723,1080.85382110015,683,0.00877137264296042,0.0319180174962161,"OK","more nearby plots are associated with higher DGR"
"SW",130,"n_neighbours",0.020907435205524,0.0000352381172377907,0.0248327033588624,0.0234007396339855,1075.52379916025,683,0.0110497395035656,0.0307651309074823,"OK","more nearby plots are associated with higher DGR"
"SW",140,"n_neighbours",0.0199579021095848,0.00000317597370830191,0.0313954231767336,0.0299730963385203,1070.91178194906,683,0.0116172105664061,0.0282985936527635,"OK","more nearby plots are associated with higher DGR"
"SW",150,"n_neighbours",0.0176189138549734,0.00000365717590646576,0.031010226783895,0.0295873343122121,1071.18334461105,683,0.0102086556290012,0.0250291720809456,"OK","more nearby plots are associated with higher DGR"
"SW",160,"n_neighbours",0.017101501342781,0.000000450316764432542,0.0367304068397058,0.0353159140450505,1067.13948335815,683,0.0105121543254679,0.0236908483600942,"OK","more nearby plots are associated with higher DGR"
"SW",170,"n_neighbours",0.016136515306103,0.000000165968306828252,0.0394557139304821,0.0380452230551964,1065.20438349403,683,0.0101460496584376,0.0221269809537684,"OK","more nearby plots are associated with higher DGR"
"SW",180,"n_neighbours",0.0157196188710061,0.0000000247705259873149,0.0446438325029743,0.0432409600103209,1061.50534616695,683,0.0102483127119698,0.0211909250300423,"OK","more nearby plots are associated with higher DGR"
"SW",190,"n_neighbours",0.0143751892052678,0.0000000240861158524496,0.0447201831913126,0.0433174228142073,1061.45075960981,683,0.00937629243982466,0.019374085970711,"OK","more nearby plots are associated with higher DGR"
"SW",200,"n_neighbours",0.0142923464267546,0.00000000309126865498029,0.0503074801082115,0.0489129242787082,1057.44426076093,683,0.0096200988723792,0.0189645939811301,"OK","more nearby plots are associated with higher DGR"
"SW",210,"n_neighbours",0.0136695268083359,0.0000000012780955891429,0.0527061392434886,0.0513151056740958,1055.71701055056,683,0.00930926743567518,0.0180297861809966,"OK","more nearby plots are associated with higher DGR"
"SW",220,"n_neighbours",0.0133568717513873,0.00000000029267899692232,0.0567018087107089,0.055316642497362,1052.83003521772,683,0.00925787206552798,0.0174558714372466,"OK","more nearby plots are associated with higher DGR"
"SW",230,"n_neighbours",0.013183877200915,0.000000000040253053332124,0.0620629761507136,0.0606856824299363,1048.93718094326,683,0.00932766633154125,0.0170400880702888,"OK","more nearby plots are associated with higher DGR"
"SW",240,"n_neighbours",0.013070032399429,0.0000000000038400235405838,0.0683858817223413,0.0670178727380862,1044.31729023931,683,0.00944043417410528,0.0166996306247527,"OK","more nearby plots are associated with higher DGR"
"SW",250,"n_neighbours",0.0126030962425311,0.000000000000913291159657927,0.0722352606110583,0.0708729041655531,1041.48932483974,683,0.00920474200787675,0.0160014504771854,"OK","more nearby plots are associated with higher DGR"
"SW",260,"n_neighbours",0.0119192662230852,0.000000000000526314235322937,0.0737093240813523,0.0723491321930724,1040.40328873313,683,0.00874013073994087,0.0150984017062294,"OK","more nearby plots are associated with higher DGR"
"SW",270,"n_neighbours",0.0111707711551041,0.000000000000614040485163842,0.0732971988169886,0.071936401752109,1040.70710152435,683,0.00818224687616249,0.0141592954340458,"OK","more nearby plots are associated with higher DGR"
"SW",280,"n_neighbours",0.0103242459395598,0.00000000000064240144107475,0.0731764650047754,0.0718154906508911,1040.79607915823,683,0.00755973546533983,0.0130887564137797,"OK","more nearby plots are associated with higher DGR"
"SW",290,"n_neighbours",0.00970723057500971,0.000000000000447591854040529,0.0741422939924203,0.0727827378896192,1040.08396393439,683,0.00712626897467348,0.0122881921753459,"OK","more nearby plots are associated with higher DGR"
"SW",300,"n_neighbours",0.00904685537622541,0.000000000000914810416638191,0.0722308125872543,0.070868449610143,1041.4925993692,683,0.00660734059310325,0.0114863701593476,"OK","more nearby plots are associated with higher DGR"
"SW",310,"n_neighbours",0.00859997129233258,0.000000000000951709570975877,0.072124985686391,0.0707624673100128,1041.57050199008,683,0.00627912725719139,0.0109208153274738,"OK","more nearby plots are associated with higher DGR"
"SW",320,"n_neighbours",0.0082589127386254,0.00000000000084208676667494,0.0724524662471197,0.0710904287526222,1041.3294041059,683,0.00603554416498558,0.0104822813122652,"OK","more nearby plots are associated with higher DGR"
"SW",330,"n_neighbours",0.00799866941787449,0.000000000000436855818429697,0.0742071620621478,0.0728477012134872,1040.03610944933,683,0.00587298480328676,0.0101243540324622,"OK","more nearby plots are associated with higher DGR"
"SW",340,"n_neighbours",0.00793931145997135,0.0000000000000694247120037376,0.0791112710275395,0.07775901151363,1036.4085059064,683,0.00590126386561821,0.0099773590543245,"OK","more nearby plots are associated with higher DGR"
"SW",350,"n_neighbours",0.00790007980337894,0.00000000000000996264403096181,0.0842648468080952,0.0829201549531878,1032.57549302826,683,0.00594060227136697,0.00985955733539091,"OK","more nearby plots are associated with higher DGR"
"SW",360,"n_neighbours",0.00791967273361976,0.000000000000000819367784483566,0.0908610446289666,0.0895260388207859,1027.63792203487,683,0.00603480625554908,0.00980453921169045,"OK","more nearby plots are associated with higher DGR"
"SW",370,"n_neighbours",0.00788657058979487,0.0000000000000000904690929155964,0.0966460067135529,0.0953194957101954,1023.27802367106,683,0.00607242429340396,0.00970071688618578,"OK","more nearby plots are associated with higher DGR"
"SW",380,"n_neighbours",0.00782590442293229,0.00000000000000000842072126892891,0.102843581287396,0.101526170980917,1018.57606791071,683,0.00608679418168784,0.00956501466417674,"OK","more nearby plots are associated with higher DGR"
"SW",390,"n_neighbours",0.0076747529792873,0.00000000000000000169139144370295,0.107012165660114,0.105700876622904,1015.39515300068,683,0.00600666986893149,0.00934283608964311,"OK","more nearby plots are associated with higher DGR"
"SW",400,"n_neighbours",0.00742357881890252,0.000000000000000000765012535044886,0.109066297456472,0.107758024765512,1013.82224454259,683,0.00582719316147704,0.009019964476328,"OK","more nearby plots are associated with higher DGR"
"SW",410,"n_neighbours",0.00713372609499865,0.000000000000000000599941515442102,0.109694727060917,0.108387377174075,1013.34031320878,683,0.00560461122561802,0.00866284096437928,"OK","more nearby plots are associated with higher DGR"
"SW",420,"n_neighbours",0.00679764054828381,0.00000000000000000106594066847831,0.108207994935506,0.106898461888422,1014.47991236508,683,0.00532936558735786,0.00826591550920976,"OK","more nearby plots are associated with higher DGR"
"SW",430,"n_neighbours",0.00648407844735837,0.00000000000000000239111678597864,0.106114514078458,0.10480190690383,1016.08137521341,683,0.00506812526826444,0.0079000316264523,"OK","more nearby plots are associated with higher DGR"
"SW",440,"n_neighbours",0.00618684651386308,0.00000000000000000761008949632909,0.10310696131648,0.101789937764815,1018.37552877795,683,0.0048139343303774,0.00755975869734875,"OK","more nearby plots are associated with higher DGR"
"SW",450,"n_neighbours",0.0059676814749866,0.0000000000000000129370200652064,0.101725512422952,0.100406460311973,1019.4267173347,683,0.00463341581563136,0.00730194713434183,"OK","more nearby plots are associated with higher DGR"
"SW",460,"n_neighbours",0.00575853445053192,0.0000000000000000278633901070481,0.0997247648344611,0.0984027747681387,1020.94628740756,683,0.00445673166889377,0.00706033723217006,"OK","more nearby plots are associated with higher DGR"
"SW",470,"n_neighbours",0.00565148962933502,0.0000000000000000196121720682823,0.100641008539549,0.0993203639118535,1020.2508188558,683,0.0043803622603316,0.00692261699833844,"OK","more nearby plots are associated with higher DGR"
"SW",480,"n_neighbours",0.00557975666648002,0.00000000000000000991413828455455,0.102418611614722,0.101100577270544,1018.89951826731,683,0.00433693212231717,0.00682258121064286,"OK","more nearby plots are associated with higher DGR"
"SW",490,"n_neighbours",0.00548031152768293,0.00000000000000000739675854724301,0.103180933018123,0.101864018088634,1018.31919568849,683,0.00426467141477459,0.00669595164059127,"OK","more nearby plots are associated with higher DGR"
"SW",500,"n_neighbours",0.00543226398407054,0.00000000000000000346410395712114,0.105152488620245,0.103838468779746,1016.81604433653,683,0.00423994436381492,0.00662458360432615,"OK","more nearby plots are associated with higher DGR"
"SW",10,"nearest_distance_m",NA,NA,NA,NA,NA,0,NA,NA,"Skipped: sample size < 10",NA
"SW",20,"nearest_distance_m",0.011594088941227,0.570362159452131,0.000593513690559582,-0.00124701390853699,868.384063692652,545,-0.0285119355151634,0.0517001133976174,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",30,"nearest_distance_m",0.0107845311077694,0.57549037317376,0.000572588337029018,-0.00125118431199112,874.697339795463,550,-0.0270225985305677,0.0485916607461064,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",40,"nearest_distance_m",-0.00316558086044398,0.770349253265069,0.000154505078511218,-0.00165680922388267,881.515735592207,554,-0.0244558088948909,0.018124647174003,"OK","closer nearest plots are associated with higher DGR"
"SW",50,"nearest_distance_m",0.00384651651130811,0.304493033675104,0.0018465173594433,0.0000984377050814444,916.780043893206,573,-0.00350439394851372,0.0111974269711299,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",60,"nearest_distance_m",0.00751461184601969,0.000362382130254009,0.0207492185043828,0.0191359552729239,963.195154115821,609,0.00339957989212815,0.0116296437999112,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",70,"nearest_distance_m",0.00656855321565754,0.000242549106018752,0.0215412954474986,0.019960586716396,978.06006020415,621,0.00307427216280938,0.0100628342685057,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",80,"nearest_distance_m",0.0060190040575931,0.000120812446796942,0.0232418534490958,0.02168897881229,996.06347418877,631,0.00296378733631384,0.00907422077887236,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",90,"nearest_distance_m",0.00645200825065723,0.000011274492726311,0.0300258205064887,0.0284934758311435,1001.6581106701,635,0.00358977527940476,0.0093142412219097,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",100,"nearest_distance_m",0.00570285399946963,0.0000171522247165874,0.0285308877389742,0.0270105917886438,1011.25059659164,641,0.00311779687367631,0.00828791112526294,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",110,"nearest_distance_m",0.00611842121575283,0.000000297667083935226,0.0399328693335622,0.0384443931619862,1019.77728053664,647,0.00379884388670909,0.00843799854479656,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",120,"nearest_distance_m",0.00512900560670332,0.00000141626792953822,0.0351229887578317,0.0336408428112231,1027.01281794131,653,0.00306010703177226,0.00719790418163437,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",130,"nearest_distance_m",0.0049234337110026,0.00000147549078049284,0.0349007231223265,0.0334227762970928,1028.7902236579,655,0.00293397888165921,0.00691288854034599,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",140,"nearest_distance_m",0.0043764346387782,0.00000210394361637842,0.0336381838321391,0.0321695488531606,1035.36877896001,660,0.00258083801910841,0.006172031258448,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",150,"nearest_distance_m",0.00413692819617676,0.00000482282266428045,0.0312497460491071,0.0297797153147356,1037.71991566973,661,0.00237509658413349,0.00589875980822004,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",160,"nearest_distance_m",0.00444782990033484,0.000000291223785292133,0.0390461369557108,0.0375923489632081,1040.27222801136,663,0.00276262113889549,0.00613303866177419,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",170,"nearest_distance_m",0.00444782990033484,0.000000291223785292133,0.0390461369557108,0.0375923489632081,1040.27222801136,663,0.00276262113889549,0.00613303866177419,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",180,"nearest_distance_m",0.00444782990033484,0.000000291223785292133,0.0390461369557108,0.0375923489632081,1040.27222801136,663,0.00276262113889549,0.00613303866177419,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",190,"nearest_distance_m",0.00412694546554716,0.000000936368184948917,0.0357105741552187,0.034253943602583,1043.21586544394,664,0.00249032546616485,0.00576356546492947,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",200,"nearest_distance_m",0.00412694546554716,0.000000936368184948917,0.0357105741552187,0.034253943602583,1043.21586544394,664,0.00249032546616485,0.00576356546492947,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",210,"nearest_distance_m",0.00343034158390919,0.0000122104408388437,0.0284203541056823,0.0269571317474078,1051.92810037154,666,0.00190200775234383,0.00495867541547456,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",220,"nearest_distance_m",0.00343034158390919,0.0000122104408388437,0.0284203541056823,0.0269571317474078,1051.92810037154,666,0.00190200775234383,0.00495867541547456,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",230,"nearest_distance_m",0.00343034158390919,0.0000122104408388437,0.0284203541056823,0.0269571317474078,1051.92810037154,666,0.00190200775234383,0.00495867541547456,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",240,"nearest_distance_m",0.00293626743282436,0.0000911322109403926,0.0227794981730519,0.0213099936590263,1057.13671978065,667,0.00147190614721236,0.00440062871843636,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",250,"nearest_distance_m",0.00293626743282436,0.0000911322109403926,0.0227794981730519,0.0213099936590263,1057.13671978065,667,0.00147190614721236,0.00440062871843636,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",260,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",270,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",280,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",290,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",300,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
"SW",310,"nearest_distance_m",0.00216834855025925,0.00251167732057056,0.0136283803248772,0.0121473418568967,1068.81690738213,668,0.000764797555390511,0.00357189954512798,"OK","more spacing to the nearest plot is associated with higher DGR"
